Latitude	Longitude	Elevation (metres)	Distance (KMs)	Gradient
-29.46789	30.17888	1108	105.55	6
-29.46781	30.17878	1109	105.563	4
-29.46776	30.17871	1110	105.572	4
-29.46763	30.17855	1111	105.593	3
-29.46736	30.17821	1112	105.638	4
-29.46714	30.17793	1114	105.674	5
-29.46699	30.17776	1115	105.698	7
-29.46686	30.17763	1117	105.717	7
-29.46674	30.17752	1118	105.734	6
-29.46658	30.17739	1119	105.756	6
-29.46634	30.17724	1121	105.786	5
-29.46612	30.17711	1122	105.814	3
-29.46601	30.17706	1122	105.827	8
-29.46587	30.17699	1123	105.844	12
-29.46567	30.17693	1126	105.867	14
-29.46557	30.1769	1128	105.878	12
-29.46529	30.17685	1132	105.91	11
-29.46498	30.17683	1135	105.945	7
-29.46467	30.17684	1137	105.979	5
-29.46442	30.17689	1138	106.007	4
-29.46424	30.17692	1139	106.028	5
-29.46406	30.17696	1140	106.048	5
-29.4637	30.17705	1142	106.089	2
-29.46324	30.17717	1143	106.142	-2
-29.46266	30.17729	1142	106.207	0
-29.46228	30.1773	1143	106.249	4
-29.46201	30.17727	1145	106.28	6
-29.46158	30.17722	1148	106.328	7
-29.46122	30.17718	1151	106.368	7
-29.46105	30.17716	1152	106.387	8
-29.46019	30.17709	1160	106.483	3
-29.45941	30.17705	1163	106.57	4
-29.45925	30.17704	1164	106.588	3
-29.45889	30.17702	1165	106.628	2
-29.45853	30.17703	1166	106.668	3
-29.45818	30.1771	1167	106.708	4
-29.45783	30.17722	1169	106.748	5
-29.45778	30.17723	1169	106.754	4
-29.45766	30.17729	1170	106.768	4
-29.45739	30.17743	1171	106.801	3
-29.45715	30.1776	1172	106.833	4
-29.45678	30.1779	1174	106.883	6
-29.4563	30.17831	1178	106.95	6
-29.45592	30.17865	1181	107.003	7
-29.45588	30.17868	1182	107.009	8
-29.45564	30.17888	1184	107.042	7
-29.45543	30.17904	1186	107.07	7
-29.45521	30.17916	1188	107.097	7
-29.45495	30.17928	1190	107.128	4
-29.45483	30.17933	1190	107.142	2
-29.4546	30.17939	1191	107.169	2
-29.45442	30.17941	1191	107.189	2
-29.45437	30.17942	1191	107.194	2
-29.45414	30.17944	1192	107.22	4
-29.45406	30.17943	1192	107.229	3
-29.45375	30.17941	1194	107.264	4
-29.45357	30.17939	1194	107.284	2
-29.4533	30.17931	1195	107.315	5
-29.45318	30.17926	1196	107.329	5
-29.45302	30.17919	1197	107.348	6
-29.45301	30.17919	1197	107.349	7
-29.45285	30.1791	1198	107.369	7
-29.4524	30.17888	1202	107.423	5
-29.45203	30.17867	1203	107.469	-2
-29.45148	30.1784	1202	107.536	-3
-29.45137	30.17835	1201	107.549	-4
-29.4512	30.17828	1200	107.569	-5
-29.45105	30.17822	1200	107.587	-7
-29.45058	30.17808	1196	107.641	-7
-29.45016	30.17802	1193	107.688	-4
-29.44968	30.17798	1191	107.742	-1
-29.44901	30.17791	1190	107.816	-1
-29.44881	30.1779	1190	107.839	-2
-29.44832	30.17784	1189	107.894	-4
-29.44772	30.17778	1186	107.961	-3
-29.44729	30.17774	1185	108.009	-4
-29.44663	30.17766	1182	108.083	-3
-29.44631	30.1776	1182	108.119	-2
-29.44629	30.17759	1182	108.121	-2
-29.44614	30.17754	1181	108.138	1
-29.44608	30.17751	1181	108.146	4
-29.44564	30.17731	1183	108.198	4
-29.44564	30.1773	1183	108.199	11
-29.44511	30.1769	1191	108.27	9
-29.44459	30.17649	1197	108.34	9
-29.44456	30.17646	1198	108.345	6
-29.44429	30.17624	1200	108.381	5
-29.44412	30.17613	1201	108.403	4
-29.44399	30.17605	1201	108.42	-3
-29.44392	30.17601	1201	108.428	-4
-29.44353	30.17581	1199	108.476	-6
-29.4431	30.17568	1195	108.525	-5
-29.44268	30.1756	1194	108.573	-4
-29.44262	30.17559	1193	108.58	-5
-29.44247	30.17556	1193	108.596	-5
-29.44196	30.17547	1190	108.654	-4
-29.44155	30.17539	1189	108.7	-1
-29.44135	30.17535	1189	108.723	0
-29.44114	30.17528	1189	108.747	0
-29.44094	30.1752	1189	108.771	0
-29.4407	30.17507	1189	108.8	0
-29.44065	30.17504	1189	108.807	0
-29.4404	30.17488	1189	108.838	-1
-29.44039	30.17487	1189	108.84	-2
-29.44006	30.17459	1188	108.886	-1
-29.439557	30.17413	1187	108.957	-4
-29.439053	30.17367	1184	109.029	-7
-29.43855	30.17321	1179	109.1	-4
-29.43799	30.17269	1176	109.181	-2
-29.43741	30.17219	1174	109.261	-2
-29.43719	30.17201	1174	109.291	0
-29.43701	30.17189	1174	109.315	0
-29.43683	30.17177	1174	109.338	-1
-29.43663	30.17167	1174	109.362	-2
-29.43638	30.17156	1173	109.392	-2
-29.43619	30.1715	1173	109.414	-1
-29.43613	30.17148	1173	109.421	-4
-29.43601	30.17144	1173	109.435	-4
-29.43572	30.17137	1171	109.468	-5
-29.43548	30.17135	1170	109.494	-4
-29.43512	30.17136	1168	109.534	-7
-29.43506	30.17136	1167	109.541	-8
-29.434605	30.17137	1163	109.592	-6
-29.43415	30.17138	1160	109.642	-8
-29.43362	30.171405	1155	109.702	-7
-29.43309	30.17143	1151	109.761	-7
-29.43308	30.17143	1151	109.762	-4
-29.43265	30.17145	1149	109.81	-4
-29.43239	30.17145	1148	109.839	-2
-29.43194	30.17147	1147	109.889	2
-29.43146	30.171495	1148	109.942	0
-29.43098	30.17152	1148	109.996	-1
-29.43057	30.17152	1147	110.041	-2
-29.43039	30.17152	1147	110.061	-8
-29.42956	30.17155	1140	110.154	-7
-29.42913	30.17151	1137	110.202	-8
-29.42877	30.17142	1133	110.243	-10
-29.4286	30.17137	1131	110.262	-9
-29.42851	30.17133	1130	110.273	-8
-29.42821	30.17121	1127	110.308	-7
-29.4281	30.17114	1126	110.322	-8
-29.42783	30.17097	1124	110.357	-8
-29.42764	30.17083	1121	110.382	-8
-29.42733	30.17061	1119	110.422	-2
-29.42657	30.17007	1117	110.522	1
-29.426023	30.16968	1118	110.594	1
-29.425477	30.16929	1119	110.665	-3
-29.42493	30.1689	1117	110.737	-3
-29.4247	30.16873	1116	110.767	-7
-29.42404	30.16825	1110	110.854	-7
-29.42395	30.16818	1109	110.866	-8
-29.42357	30.167905	1105	110.916	-6
-29.42319	30.16763	1102	110.966	-6
-29.42294	30.16746	1100	110.999	-5
-29.42273	30.1673	1099	111.027	-7
-29.42227	30.166975	1095	111.087	-5
-29.42181	30.16665	1092	111.147	-5
-29.42166	30.16654	1091	111.167	-4
-29.42144	30.16638	1090	111.196	-3
-29.4212	30.16622	1089	111.227	-5
-29.42119	30.16621	1089	111.228	-4
-29.42094	30.16602	1087	111.262	-4
-29.42061	30.16579	1086	111.305	-1
-29.41989	30.16526	1085	111.4	4
-29.41926	30.16481	1088	111.482	2
-29.41893	30.16456	1088	111.526	0
-29.41884	30.16448	1088	111.539	0
-29.41875	30.16441	1088	111.551	0
-29.4186	30.16426	1088	111.573	0
-29.41844	30.16409	1088	111.598	1
-29.41828	30.16391	1088	111.622	2
-29.41815	30.16373	1089	111.645	3
-29.41796	30.16343	1090	111.681	4
-29.41778	30.16312	1092	111.717	4
-29.41764	30.16279	1093	111.753	1
-29.41751	30.16245	1093	111.789	0
-29.4174	30.1621	1093	111.825	1
-29.41732	30.16169	1094	111.866	2
-29.41728	30.16152	1094	111.883	3
-29.41728	30.16149	1094	111.886	4
-29.41715	30.1608	1097	111.954	2
-29.41699	30.15984	1099	112.049	3
-29.416875	30.15921	1101	112.111	3
-29.41676	30.15858	1103	112.174	3
-29.41665	30.15796	1105	112.235	3
-29.41654	30.15734	1107	112.296	2
-29.416445	30.1568	1108	112.35	6
-29.41635	30.15626	1111	112.403	3
-29.41626	30.15557	1113	112.471	3
-29.41619	30.15521	1114	112.507	1
-29.41618	30.15513	1114	112.515	0
-29.41612	30.15488	1114	112.54	0
-29.41607	30.15466	1114	112.562	0
-29.41599	30.15442	1114	112.587	-1
-29.41591	30.15423	1114	112.607	-1
-29.41591	30.15421	1113	112.609	-5
-29.4158	30.15397	1113	112.635	-3
-29.41565	30.15369	1111	112.667	-2
-29.41539	30.15325	1110	112.719	-2
-29.41534	30.15318	1110	112.728	-2
-29.41523	30.15302	1110	112.747	-2
-29.41507	30.15276	1109	112.778	-3
-29.41457	30.15202	1106	112.869	-3
-29.41417	30.15143	1104	112.941	-5
-29.41371	30.15071	1100	113.028	-4
-29.4135	30.15038	1099	113.068	-4
-29.41309	30.14974	1096	113.145	-3
-29.41297	30.14955	1096	113.168	0
-29.41265	30.14905	1096	113.228	1
-29.4124	30.14865	1097	113.275	1
-29.41217	30.1483	1097	113.318	2
-29.41212	30.14822	1098	113.327	5
-29.41195	30.14794	1099	113.361	6
-29.41167	30.14751	1102	113.413	6
-29.41144	30.14715	1105	113.456	8
-29.41126	30.14689	1108	113.488	7
-29.41119	30.14677	1109	113.502	6
-29.41105	30.14655	1110	113.529	7
-29.41093	30.14636	1112	113.551	9
-29.4108	30.14616	1114	113.576	8
-29.41067	30.14598	1116	113.598	9
-29.41057	30.14584	1117	113.616	9
-29.41046	30.1457	1119	113.634	10
-29.41026	30.14549	1122	113.664	9
-29.41009	30.14533	1124	113.689	6
-29.40995	30.14521	1124	113.708	0
-29.40988	30.14515	1125	113.718	0
-29.40965	30.145	1124	113.747	-2
-29.40964	30.145	1124	113.748	-4
-29.40949	30.14491	1123	113.767	-7
-29.40933	30.14483	1122	113.787	-8
-29.40914	30.14474	1120	113.81	-10
-29.40899	30.14469	1118	113.827	-10
-29.4088	30.14463	1116	113.849	-9
-29.40872	30.1446	1115	113.858	-2
-29.40857	30.14456	1114	113.875	0
-29.4081	30.14444	1114	113.929	0
-29.40795	30.1444	1114	113.946	1
-29.40793	30.1444	1114	113.948	4
-29.40775	30.14435	1115	113.969	4
-29.40729	30.14424	1117	114.021	5
-29.40705	30.14417	1119	114.049	10
-29.40689	30.14413	1121	114.067	11
-29.40648	30.14402	1126	114.114	11
-29.40609	30.14391	1131	114.159	3
-29.40558	30.14377	1133	114.217	4
-29.40543	30.1437	1134	114.235	4
-29.40541	30.14369	1134	114.237	5
-29.40536	30.14367	1134	114.243	6
-29.40522	30.14361	1135	114.26	7
-29.40511	30.14354	1136	114.274	7
-29.4049	30.14341	1138	114.301	7
-29.40469	30.14324	1140	114.329	7
-29.40447	30.14304	1142	114.36	7
-29.40431	30.14286	1144	114.385	10
-29.40424	30.14276	1146	114.398	11
-29.40416	30.14265	1147	114.412	8
-29.40402	30.1424	1150	114.441	8
-29.40391	30.14219	1151	114.464	4
-29.40369	30.1417	1153	114.518	5
-29.40357	30.14143	1155	114.547	4
-29.40337	30.14098	1156	114.596	2
-29.40316	30.14057	1157	114.642	2
-29.40296	30.14028	1158	114.678	5
-29.4028	30.14005	1160	114.707	7
-29.4026	30.13982	1162	114.738	5
-29.40252	30.13972	1163	114.751	5
-29.40219	30.13941	1165	114.799	2
-29.40192	30.1392	1165	114.835	3
-29.40174	30.13907	1167	114.859	7
-29.40145	30.1389	1169	114.895	7
-29.40125	30.13879	1171	114.92	7
-29.40084	30.13864	1174	114.968	5
-29.40074	30.13861	1174	114.979	6
-29.40053	30.13856	1176	115.003	7
-29.40023	30.13851	1178	115.037	4
-29.3999	30.13848	1179	115.074	3
-29.39926	30.13842	1181	115.145	4
-29.39879	30.13838	1183	115.198	3
-29.3986	30.13836	1183	115.219	3
-29.39835	30.13832	1185	115.247	4
-29.39813	30.13827	1185	115.272	4
-29.39807	30.13825	1185	115.279	3
-29.39796	30.13822	1186	115.291	5
-29.39778	30.13814	1187	115.313	4
-29.39765	30.13808	1188	115.328	3
-29.3975	30.138	1188	115.347	2
-29.39726	30.13785	1189	115.377	2
-29.39725	30.13784	1189	115.379	0
-29.3971	30.13772	1189	115.399	0
-29.39679	30.13746	1189	115.442	0
-29.39623	30.13699	1189	115.519	-1
-29.39608	30.13687	1188	115.539	2
-29.39579	30.13663	1190	115.579	5
-29.39554	30.13642	1192	115.614	3
-29.3955	30.13639	1192	115.619	2
-29.39535	30.13626	1192	115.64	4
-29.39495	30.13592	1194	115.695	2
-29.39477	30.13577	1194	115.72	1
-29.3946	30.13563	1195	115.743	0
-29.39445	30.13551	1195	115.764	0
-29.39425	30.13538	1194	115.789	0
-29.39404	30.13526	1195	115.816	4
-29.39386	30.13518	1196	115.837	4
-29.39364	30.13509	1197	115.863	3
-29.39332	30.13499	1198	115.9	0
-29.392815	30.134865	1198	115.957	2
-29.39231	30.13474	1199	116.015	1
-29.39167	30.13458	1200	116.088	3
-29.39103	30.13442	1202	116.161	2
-29.39062	30.13432	1202	116.207	0
-29.3903	30.13425	1202	116.244	3
-29.38943	30.13405	1205	116.342	3
-29.38875	30.13388	1207	116.42	2
-29.38843	30.13377	1207	116.457	1
-29.3881	30.13361	1208	116.497	0
-29.38792	30.1335	1207	116.52	2
-29.38774	30.13337	1206	116.543	6
-29.38724	30.13297	1210	116.611	5
-29.38716	30.1329	1210	116.622	1
-29.3871	30.13285	1210	116.631	1
-29.38652	30.13236	1211	116.711	0
-29.38599	30.1319	1211	116.785	0
-29.38594	30.13186	1211	116.792	1
-29.3858	30.13173	1211	116.812	1
-29.38515	30.13117	1212	116.902	1
-29.38508	30.13112	1212	116.911	1
-29.38457	30.13069	1213	116.982	7
-29.38413	30.13032	1217	117.042	7
-29.38406	30.13026	1218	117.052	-1
-29.38355	30.12983	1217	117.123	-3
-29.38313	30.12947	1215	117.181	5
-29.382583	30.129007	1219	117.257	4
-29.382037	30.128543	1222	117.332	-1
-29.38149	30.12808	1221	117.408	4
-29.381115	30.12776	1223	117.46	2
-29.38074	30.12744	1224	117.512	1
-29.3806	30.12732	1224	117.531	1
-29.37998	30.12681	1225	117.616	0
-29.37972	30.12663	1224	117.65	-5
-29.37933	30.1264	1221	117.699	-6
-29.37907	30.12629	1219	117.73	-4
-29.37887	30.12624	1219	117.753	3
-29.37875	30.1262	1220	117.767	7
-29.37851	30.12616	1221	117.794	7
-29.37825	30.12614	1224	117.823	12
-29.37816	30.12614	1226	117.833	13
-29.37786	30.12614	1230	117.866	12
-29.37751	30.12616	1235	117.905	13
-29.37719	30.12619	1240	117.941	13
-29.37687	30.12623	1244	117.977	9
-29.37672	30.12625	1245	117.993	3
-29.37646	30.12629	1245	118.023	2
-29.37618	30.12633	1246	118.054	3
-29.37582	30.12633	1247	118.094	2
-29.37565	30.12631	1247	118.113	2
-29.37559	30.1263	1247	118.12	2
-29.37542	30.12627	1248	118.139	4
-29.37526	30.12622	1248	118.157	4
-29.37495	30.12611	1250	118.194	3
-29.37474	30.12602	1250	118.218	0
-29.37458	30.12594	1250	118.238	0
-29.37446	30.12586	1250	118.253	0
-29.37444	30.12585	1250	118.256	0
-29.37421	30.12569	1250	118.286	0
-29.37408	30.12559	1250	118.303	0
-29.37391	30.12543	1250	118.328	0
-29.37356	30.12498	1250	118.386	-1
-29.37336	30.12465	1249	118.425	-3
-29.3732	30.12434	1248	118.46	-2
-29.37314	30.12422	1248	118.473	-2
-29.37288	30.123675	1247	118.534	0
-29.37262	30.12313	1247	118.594	6
-29.37232	30.1225	1251	118.664	7
-29.371983	30.12181	1256	118.74	7
-29.371647	30.12112	1261	118.817	1
-29.37131	30.12043	1262	118.894	2
-29.37097	30.1197	1264	118.974	4
-29.37062	30.11898	1267	119.054	1
-29.37027	30.11826	1268	119.134	1
-29.3702	30.11812	1268	119.15	-4
-29.36997	30.11765	1266	119.202	0
-29.36974	30.11718	1266	119.254	2
-29.36971	30.1171	1267	119.263	4
-29.36966	30.117	1267	119.274	4
-29.36943	30.116525	1269	119.327	2
-29.3692	30.11605	1270	119.379	3
-29.36906	30.11572	1272	119.415	4
-29.36898	30.11554	1272	119.435	5
-29.36887	30.11518	1275	119.472	5
-29.36876	30.11472	1276	119.518	2
-29.36873	30.11455	1276	119.535	0
-29.3687	30.11435	1276	119.554	-2
-29.36866	30.11415	1276	119.574	-3
-29.36855	30.11339	1274	119.649	-3
-29.36846	30.11281	1272	119.706	0
-29.36837	30.11223	1272	119.763	0
-29.36829	30.11176	1272	119.81	1
-29.36821	30.11137	1273	119.849	2
-29.36815	30.11112	1273	119.874	0
-29.36806	30.11088	1273	119.899	-2
-29.36797	30.11064	1272	119.925	-4
-29.36792	30.11054	1272	119.936	-3
-29.36785	30.11039	1271	119.952	-3
-29.36766	30.11003	1270	119.993	-2
-29.36744	30.10967	1269	120.036	-3
-29.36714	30.10916	1267	120.095	-1
-29.36693	30.10882	1268	120.136	3
-29.366575	30.10823	1270	120.205	7
-29.36622	30.10764	1275	120.275	6
-29.366	30.1073	1277	120.316	4
-29.36563	30.10671	1280	120.387	3
-29.36523	30.10608	1282	120.462	5
-29.3648	30.10539	1286	120.544	5
-29.36479	30.10537	1286	120.547	2
-29.36449	30.10489	1287	120.604	4
-29.36422	30.10443	1289	120.658	3
-29.36397	30.10401	1290	120.707	2
-29.36392	30.10394	1290	120.716	-2
-29.36366	30.10351	1289	120.767	-4
-29.363375	30.103045	1287	120.822	-4
-29.36309	30.10258	1285	120.877	-2
-29.36261	30.10179	1283	120.97	2
-29.36218	30.10107	1285	121.055	2
-29.36212	30.10097	1285	121.067	1
-29.36173	30.10032	1286	121.143	2
-29.36144	30.09981	1287	121.203	2
-29.36141	30.09977	1287	121.208	5
-29.36108	30.09923	1290	121.272	4
-29.36087	30.09889	1291	121.312	3
-29.36077	30.09872	1292	121.332	4
-29.360353	30.098037	1295	121.413	5
-29.359937	30.097353	1299	121.494	6
-29.35952	30.09667	1304	121.575	4
-29.35902	30.09585	1308	121.672	1
-29.358655	30.09526	1309	121.742	-1
-29.35829	30.09467	1308	121.812	-2
-29.35787	30.093975	1306	121.894	-6
-29.35745	30.09328	1301	121.976	-3
-29.35709	30.09269	1299	122.046	0
-29.35673	30.0921	1299	122.116	0
-29.35637	30.091505	1299	122.186	3
-29.35601	30.09091	1301	122.257	2
-29.35591	30.09074	1301	122.277	4
-29.35551	30.09011	1304	122.352	4
-29.35549	30.09007	1304	122.357	8
-29.35528	30.08974	1307	122.396	9
-29.35507	30.08942	1311	122.435	12
-29.35495	30.08928	1314	122.454	11
-29.35482	30.08914	1316	122.474	9
-29.35472	30.08904	1317	122.489	8
-29.35457	30.08891	1319	122.51	7
-29.35437	30.08877	1321	122.536	6
-29.35404	30.08858	1323	122.577	4
-29.35342	30.08823	1326	122.654	5
-29.35303	30.08805	1329	122.701	6
-29.35262	30.08786	1332	122.75	7
-29.35227	30.0877	1335	122.792	6
-29.35206	30.08759	1336	122.817	6
-29.3519	30.08751	1337	122.837	6
-29.35154	30.08733	1340	122.881	-2
-29.351	30.08706	1339	122.946	-2
-29.35074	30.08693	1338	122.978	1
-29.350165	30.086645	1339	123.048	3
-29.34959	30.08636	1341	123.117	3
-29.34953	30.08633	1341	123.125	1
-29.34896	30.08601	1342	123.195	2
-29.34874	30.0859	1343	123.222	-1
-29.34859	30.08582	1342	123.24	-3
-29.34838	30.08571	1341	123.266	-2
-29.34818	30.0856	1341	123.291	-2
-29.34802	30.08548	1340	123.312	-2
-29.34796	30.08544	1340	123.32	-3
-29.34787	30.08537	1340	123.332	2
-29.34767	30.08522	1339	123.358	4
-29.347143	30.084803	1342	123.43	1
-29.346617	30.084387	1343	123.501	0
-29.34609	30.08397	1343	123.572	0
-29.34557	30.08355	1343	123.643	1
-29.34535	30.08339	1344	123.672	2
-29.3452	30.08327	1344	123.692	2
-29.34459	30.0828	1346	123.774	2
-29.3443	30.08253	1347	123.816	4
-29.34412	30.0823	1349	123.846	7
-29.34396	30.08205	1351	123.876	5
-29.34371	30.08169	1353	123.92	4
-29.34344	30.08125	1355	123.973	4
-29.34344	30.08124	1355	123.973	4
-29.34334	30.08108	1357	123.993	3
-29.342963	30.080483	1359	124.064	-1
-29.342587	30.079887	1358	124.136	-4
-29.34221	30.07929	1355	124.207	11
-29.34183	30.07877	1362	124.273	9
-29.34158	30.07844	1365	124.315	1
-29.341088	30.0778	1366	124.398	2
-29.340595	30.07716	1368	124.481	1
-29.340103	30.07652	1369	124.564	1
-29.33961	30.07588	1370	124.647	3
-29.33937	30.07549	1373	124.693	3
-29.33914	30.07508	1373	124.74	9
-29.338805	30.074465	1379	124.811	1
-29.33847	30.07385	1380	124.881	5
-29.33805	30.07303	1385	124.973	4
-29.33773	30.07241	1388	125.043	0
-29.33741	30.07179	1388	125.113	0
-29.33713	30.07128	1388	125.172	3
-29.33685	30.07077	1390	125.23	3
-29.33662	30.0704	1391	125.274	4
-29.33645	30.07018	1393	125.303	9
-29.33622	30.0699	1397	125.34	10
-29.33606	30.06976	1399	125.363	7
-29.33593	30.06966	1399	125.38	8
-29.33547	30.0693	1404	125.442	3
-29.33501	30.06894	1406	125.504	5
-29.33428	30.06841	1411	125.6	3
-29.334	30.06821	1410	125.637	-2
-29.3338	30.06803	1410	125.665	2
-29.33359	30.06782	1411	125.696	3
-29.33337	30.06753	1412	125.733	0
-29.33321	30.06731	1411	125.761	-4
-29.33312	30.06715	1410	125.78	-3
-29.33308	30.06707	1410	125.789	-2
-29.33293	30.06675	1409	125.824	-3
-29.33277	30.06637	1408	125.865	-5
-29.33254	30.0658	1405	125.926	0
-29.33236	30.06528	1405	125.98	1
-29.33225	30.06494	1406	126.015	2
-29.33201	30.06436	1407	126.078	2
-29.33191	30.06415	1408	126.101	2
-29.33181	30.06395	1408	126.123	2
-29.33162	30.06358	1409	126.165	1
-29.3314	30.06322	1409	126.208	2
-29.33134	30.06311	1410	126.22	3
-29.330955	30.062465	1412	126.296	5
-29.33057	30.06182	1416	126.372	11
-29.330197	30.061173	1424	126.447	8
-29.329823	30.060527	1430	126.522	3
-29.32945	30.05988	1432	126.598	1
-29.32909	30.05927	1433	126.669	6
-29.32873	30.05866	1437	126.741	10
-29.328475	30.058235	1442	126.791	10
-29.32822	30.05781	1447	126.841	8
-29.32811	30.05764	1448	126.861	4
-29.32774	30.05701	1451	126.935	-4
-29.32739	30.056427	1448	127.004	-3
-29.32704	30.055843	1446	127.073	1
-29.32669	30.05526	1447	127.141	6
-29.326285	30.05458	1452	127.221	8
-29.32588	30.0539	1458	127.301	11
-29.325475	30.05321	1467	127.382	5
-29.32507	30.05252	1471	127.463	4
-29.32491	30.05225	1472	127.494	-2
-29.3246	30.05175	1471	127.554	-3
-29.32448	30.0516	1470	127.574	-6
-29.32429	30.05137	1468	127.604	-4
-29.32404	30.05112	1467	127.641	-1
-29.32379	30.05093	1467	127.675	0
-29.32356	30.05081	1467	127.703	0
-29.32348	30.05075	1467	127.713	2
-29.3234	30.05072	1467	127.723	6
-29.32329	30.05068	1468	127.736	5
-29.32305	30.05059	1470	127.764	3
-29.32226	30.05045	1473	127.853	0
-29.32171	30.05036	1473	127.915	6
-29.32095	30.05024	1478	128	6
-29.32072	30.05021	1480	128.026	10
-29.32043	30.05016	1484	128.058	12
-29.32022	30.05011	1487	128.082	13
-29.32005	30.05004	1489	128.102	12
-29.32004	30.05004	1490	128.104	10
-29.31988	30.04995	1492	128.123	7
-29.3197	30.04986	1493	128.145	6
-29.31948	30.04971	1495	128.174	8
-29.31932	30.04956	1497	128.197	10
-29.31928	30.04951	1497	128.203	8
-29.31914	30.04937	1500	128.224	6
-29.31867	30.04876	1505	128.303	5
-29.31835	30.04832	1508	128.359	5
-29.31803	30.04788	1511	128.414	5
-29.31784	30.04767	1512	128.444	1
-29.31756	30.04737	1512	128.486	1
-29.31735	30.04719	1513	128.515	3
-29.31701	30.04688	1514	128.564	-2
-29.31658	30.04664	1513	128.617	2
-29.31606	30.04641	1514	128.679	1
-29.31576	30.04628	1514	128.715	-1
-29.315085	30.046	1513	128.795	-1
-29.31441	30.04572	1512	128.875	-1
-29.313835	30.0455	1511	128.942	-1
-29.31326	30.04528	1510	129.01	-1
-29.31309	30.04522	1510	129.029	1
-29.31292	30.04516	1511	129.049	0
-29.31223	30.04491	1511	129.13	0
-29.3116	30.04464	1511	129.205	0
-29.31086	30.044355	1511	129.291	0
-29.31012	30.04407	1511	129.378	-2
-29.309426	30.0438	1509	129.46	-1
-29.308732	30.04353	1508	129.541	0
-29.308038	30.04326	1508	129.623	-1
-29.307344	30.04299	1507	129.705	-1
-29.30665	30.04272	1506	129.786	-1
-29.30662	30.0427	1506	129.79	0
-29.30628	30.04257	1506	129.83	0
-29.3056	30.04229	1506	129.91	0
-29.30493	30.042	1506	129.99	-1
-29.30436	30.041665	1505	130.061	0
-29.30379	30.04133	1505	130.133	0
-29.30345	30.04108	1505	130.178	0
-29.302763	30.04057	1505	130.269	0
-29.302077	30.04006	1505	130.36	3
-29.30139	30.03955	1508	130.451	1
-29.30076	30.03908	1509	130.535	-1
-29.30013	30.03861	1508	130.618	0
-29.299427	30.038083	1508	130.712	-3
-29.298723	30.037557	1505	130.805	-1
-29.29802	30.03703	1504	130.899	1
-29.297457	30.036607	1505	130.974	-1
-29.296893	30.036183	1504	131.049	-1
-29.29633	30.03576	1503	131.124	0
-29.295605	30.035215	1503	131.22	0
-29.29488	30.03467	1503	131.317	0
-29.29455	30.03442	1503	131.361	-2
-29.293815	30.03388	1501	131.458	1
-29.29308	30.03334	1502	131.555	0
-29.29235	30.03292	1502	131.646	-2
-29.29184	30.03268	1501	131.707	-2
-29.29154	30.03257	1500	131.742	-2
-29.29136	30.03251	1500	131.763	0
-29.29092	30.03234	1500	131.815	0
-29.290315	30.03215	1500	131.885	1
-29.28971	30.03196	1501	131.955	0
-29.28903	30.031745	1501	132.033	3
-29.28835	30.03153	1503	132.112	3
-29.28767	30.03131	1505	132.19	-2
-29.286957	30.031087	1503	132.273	-2
-29.286243	30.030863	1501	132.355	-2
-29.28553	30.03064	1499	132.437	4
-29.28474	30.03038	1503	132.529	5
-29.28391	30.03013	1508	132.624	5
-29.28381	30.0301	1508	132.636	0
-29.28302	30.02984	1508	132.727	0
-29.2827	30.02974	1508	132.764	2
-29.28224	30.0296	1509	132.817	2
-29.28185	30.02948	1510	132.862	3
-29.28133	30.0293	1512	132.923	5
-29.280825	30.02914	1515	132.981	3
-29.28032	30.02898	1517	133.039	3
-29.27954	30.02873	1520	133.129	2
-29.27924	30.02862	1520	133.165	2
-29.27904	30.02855	1521	133.188	3
-29.27839	30.02828	1523	133.265	2
-29.27828	30.02823	1523	133.278	-2
-29.277835	30.028005	1522	133.332	-2
-29.27739	30.02778	1521	133.386	-7
-29.27691	30.02754	1517	133.445	-6
-29.27662	30.02739	1515	133.48	-3
-29.27611	30.02713	1513	133.542	-3
-29.2756	30.02687	1511	133.604	-2
-29.27484	30.02647	1509	133.697	-7
-29.274335	30.026215	1505	133.759	-5
-29.27383	30.02596	1502	133.82	0
-29.27338	30.025745	1502	133.874	-6
-29.27293	30.02553	1499	133.929	-5
-29.272475	30.025295	1496	133.984	-2
-29.27202	30.02506	1495	134.04	-2
-29.27197	30.02503	1495	134.046	-2
-29.27186	30.02497	1494	134.06	-1
-29.27182	30.02495	1494	134.064	0
-29.27166	30.02487	1494	134.084	0
-29.27126	30.02466	1494	134.133	3
-29.27076	30.02441	1496	134.194	5
-29.27011	30.02408	1500	134.273	5
-29.26973	30.02388	1502	134.319	3
-29.26921	30.02361	1504	134.383	-3
-29.26869	30.02335	1502	134.446	-1
-29.26796	30.02299	1501	134.534	-1
-29.26793	30.02297	1501	134.538	-2
-29.26753	30.02282	1500	134.585	-2
-29.267	30.02268	1499	134.646	-7
-29.26629	30.022495	1493	134.727	-10
-29.26558	30.02231	1485	134.808	-7
-29.26517	30.02221	1484	134.854	-3
-29.26502	30.02217	1483	134.872	1
-29.264313	30.021997	1484	134.952	4
-29.263605	30.021825	1487	135.033	4
-29.262898	30.021653	1490	135.113	-2
-29.26219	30.02148	1488	135.194	-4
-29.26136	30.02126	1484	135.289	-3
