Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-30.19912,25.724502,1540,872.58,0
-30.19827,25.724754,1540,872.677,-1
-30.19742,25.725006,1539,872.775,0
-30.19657,25.725258,1539,872.873,-1
-30.19572,25.72551,1538,872.97,0
-30.195017,25.725733,1538,873.052,1
-30.194313,25.725957,1539,873.133,-1
-30.19361,25.72618,1538,873.214,-1
-30.192785,25.72641,1537,873.308,0
-30.19196,25.72664,1537,873.403,0
-30.191505,25.726765,1537,873.455,0
-30.19105,25.72689,1537,873.507,0
-30.1904,25.7271,1537,873.582,-1
-30.18975,25.72731,1536,873.657,-1
-30.1891,25.72752,1535,873.732,1
-30.18845,25.72773,1536,873.808,1
-30.18811,25.72784,1536,873.847,0
-30.18801,25.72787,1536,873.858,-1
-30.18733,25.72808,1535,873.937,-3
-30.18665,25.72829,1533,874.015,-4
-30.18578,25.72854,1529,874.115,-4
-30.18532,25.72867,1527,874.168,-3
-30.18498,25.72878,1526,874.207,-1
-30.184383,25.728963,1525,874.276,-1
-30.183787,25.729147,1524,874.344,-4
-30.18319,25.72933,1521,874.413,-3
-30.18277,25.72945,1520,874.461,1
-30.18211,25.729653,1521,874.537,1
-30.18145,25.729857,1522,874.613,-3
-30.18079,25.73006,1520,874.689,-1
-30.180173,25.730243,1519,874.76,-4
-30.179557,25.730427,1516,874.831,-1
-30.17894,25.73061,1515,874.902,-1
-30.17874,25.73067,1515,874.925,0
-30.178045,25.730875,1515,875.005,-1
-30.17735,25.73108,1514,875.085,1
-30.17656,25.731335,1515,875.176,-2
-30.17577,25.73159,1513,875.267,0
-30.17531,25.73177,1513,875.321,0
-30.17462,25.73205,1513,875.403,0
-30.17395,25.73234,1513,875.482,0
-30.17317,25.73269,1513,875.575,-1
-30.17243,25.733065,1512,875.665,-1
-30.17169,25.73344,1511,875.755,-1
-30.171007,25.733777,1510,875.838,-1
-30.170323,25.734113,1509,875.921,0
-30.16964,25.73445,1509,876.003,-1
-30.168987,25.734773,1508,876.082,-1
-30.168333,25.735097,1507,876.162,-1
-30.16768,25.73542,1506,876.241,-1
-30.16709,25.73571,1505,876.312,0
-30.1665,25.736,1505,876.383,1
-30.16568,25.73641,1506,876.483,0
-30.165097,25.736697,1506,876.553,0
-30.164513,25.736983,1506,876.624,-1
-30.16393,25.73727,1505,876.694,-1
-30.163195,25.737635,1504,876.784,-2
-30.16246,25.738,1502,876.873,2
-30.16176,25.73835,1504,876.957,0
-30.16119,25.73865,1504,877.027,0
-30.16107,25.73872,1504,877.042,-2
-30.16054,25.73898,1503,877.106,-3
-30.15992,25.73929,1501,877.181,-1
-30.159265,25.73961,1500,877.261,0
-30.15861,25.73993,1500,877.34,0
-30.15857,25.73995,1500,877.345,-1
-30.158005,25.74023,1499,877.413,-4
-30.15744,25.74051,1496,877.481,0
-30.156945,25.74075,1496,877.541,0
-30.15645,25.74099,1496,877.601,0
-30.15577,25.74135,1496,877.684,0
-30.15531,25.74159,1496,877.74,0
-30.154597,25.741937,1496,877.826,-1
-30.153885,25.742285,1495,877.913,-1
-30.153173,25.742633,1494,877.999,0
-30.15246,25.74298,1494,878.085,2
-30.151635,25.74339,1496,878.185,0
-30.15081,25.7438,1496,878.285,3
-30.15017,25.74412,1498,878.362,1
-30.14953,25.74444,1499,878.44,1
-30.14889,25.74476,1500,878.517,0
-30.1483,25.745055,1500,878.589,0
-30.14771,25.74535,1500,878.661,0
-30.14752,25.74545,1500,878.684,0
-30.1469,25.745755,1500,878.759,1
-30.14628,25.74606,1501,878.834,0
-30.14547,25.746465,1501,878.932,2
-30.14466,25.74687,1503,879.03,2
-30.14385,25.747275,1505,879.129,-1
-30.14304,25.74768,1504,879.227,-1
-30.14289,25.74775,1504,879.245,-1
-30.142145,25.74812,1503,879.335,1
-30.1414,25.74849,1504,879.425,1
-30.14124,25.74858,1504,879.445,-3
-30.14074,25.74883,1502,879.506,-2
-30.14024,25.74908,1501,879.566,0
-30.13942,25.74948,1501,879.665,0
-30.138647,25.74986,1501,879.759,1
-30.137873,25.75024,1502,879.852,1
-30.1371,25.75062,1503,879.946,1
-30.13694,25.75069,1503,879.965,-1
-30.136213,25.751057,1502,880.053,0
-30.135487,25.751423,1502,880.142,-1
-30.13476,25.75179,1501,880.23,-1
-30.134085,25.752128,1500,880.312,-1
-30.13341,25.752465,1499,880.394,-1
-30.132735,25.752803,1498,880.475,1
-30.13206,25.75314,1499,880.557,-1
-30.13132,25.7535,1498,880.647,-1
-30.13063,25.753843,1497,880.73,0
-30.12994,25.754185,1497,880.814,1
-30.12925,25.754527,1498,880.897,1
-30.12856,25.75487,1499,880.981,2
-30.12812,25.75508,1500,881.034,0
-30.12768,25.75529,1500,881.087,-2
-30.12725,25.755495,1499,881.139,0
-30.12682,25.7557,1499,881.191,-1
-30.126025,25.75605,1498,881.285,0
-30.12523,25.7564,1498,881.38,-1
-30.12516,25.75642,1497,881.388,-1
-30.12455,25.75668,1496,881.46,-3
-30.12394,25.75694,1494,881.533,-1
-30.123135,25.757285,1493,881.628,-2
-30.12233,25.75763,1491,881.724,-1
-30.121565,25.757945,1490,881.814,-1
-30.1208,25.75826,1489,881.905,-2
-30.12012,25.758553,1487,881.985,-1
-30.11944,25.758847,1486,882.066,-2
-30.11876,25.75914,1484,882.147,-1
-30.11808,25.75942,1483,882.227,0
-30.117625,25.75961,1483,882.281,0
-30.11717,25.7598,1483,882.335,-1
-30.11655,25.76006,1482,882.409,0
-30.115955,25.76031,1482,882.479,-3
-30.11536,25.76056,1480,882.55,-1
-30.114647,25.76086,1479,882.634,1
-30.113933,25.76116,1480,882.718,-1
-30.11322,25.76146,1479,882.803,1
-30.1126,25.76172,1480,882.876,-3
-30.11198,25.76198,1478,882.95,1
-30.11139,25.76223,1479,883.02,2
-30.110573,25.76257,1481,883.116,1
-30.109757,25.76291,1482,883.213,0
-30.10894,25.76325,1482,883.31,-1
-30.10822,25.76355,1481,883.395,0
-30.107407,25.763896,1481,883.491,1
-30.106594,25.764241,1482,883.588,-2
-30.105781,25.764587,1480,883.684,0
-30.104969,25.764933,1480,883.781,0
-30.104156,25.765279,1480,883.877,0
-30.103343,25.765624,1480,883.973,0
-30.10253,25.76597,1480,884.07,2
-30.10201,25.76619,1481,884.131,-1
-30.10125,25.766505,1480,884.221,-1
-30.10049,25.76682,1479,884.311,0
-30.09981,25.76711,1479,884.392,-2
-30.09913,25.7674,1477,884.473,1
-30.0983,25.767754,1478,884.571,-2
-30.09747,25.768108,1476,884.67,-1
-30.09664,25.768462,1475,884.768,-1
-30.09581,25.768816,1474,884.866,-1
-30.09498,25.76917,1473,884.965,-1
-30.094312,25.769452,1472,885.044,-3
-30.093645,25.769735,1470,885.123,0
-30.092978,25.770017,1470,885.202,-1
-30.09231,25.7703,1469,885.282,-1
-30.091532,25.770628,1468,885.374,1
-30.090755,25.770955,1469,885.466,-1
-30.089978,25.771282,1468,885.558,-2
-30.0892,25.77161,1466,885.65,-2
-30.08911,25.77165,1466,885.661,-1
-30.088415,25.771943,1465,885.743,-1
-30.08772,25.772235,1464,885.825,-4
-30.087025,25.772528,1461,885.908,-2
-30.08633,25.77282,1459,885.99,0
-30.08588,25.773,1459,886.043,0
-30.08543,25.77318,1459,886.096,-2
-30.084995,25.773355,1458,886.147,0
-30.08456,25.77353,1458,886.199,-1
-30.083724,25.773888,1457,886.298,-2
-30.082888,25.774246,1455,886.397,0
-30.082052,25.774604,1455,886.496,-1
-30.081216,25.774962,1454,886.596,-1
-30.08038,25.77532,1453,886.695,-1
-30.07979,25.775565,1452,886.765,-3
-30.0792,25.77581,1450,886.834,-3
-30.078605,25.77606,1448,886.905,0
-30.07801,25.77631,1448,886.975,-2
-30.07749,25.77652,1447,887.037,-1
-30.07721,25.77664,1447,887.07,-2
-30.076485,25.776955,1445,887.156,-1
-30.07576,25.77727,1444,887.242,0
-30.07505,25.77756,1444,887.326,-2
-30.07462,25.77774,1443,887.377,-1
-30.07445,25.77781,1443,887.397,0
-30.07428,25.77789,1443,887.418,0
-30.073695,25.77813,1443,887.487,-1
-30.07311,25.77837,1442,887.556,-1
-30.07293,25.77845,1442,887.577,2
-30.07276,25.77852,1442,887.597,3
-30.072127,25.77879,1444,887.673,4
-30.071495,25.77906,1447,887.748,3
-30.070863,25.77933,1449,887.823,4
-30.07023,25.7796,1452,887.898,3
-30.06989,25.77974,1452,887.938,-2
-30.06944,25.77993,1451,887.991,-2
-30.06938,25.77996,1451,887.998,-2
-30.06921,25.78003,1451,888.019,-2
-30.06895,25.78013,1450,888.049,-4
-30.0683,25.780403,1447,888.126,0
-30.06765,25.780675,1447,888.203,-3
-30.067,25.780948,1445,888.28,-4
-30.06635,25.78122,1442,888.357,-1
-30.065605,25.781533,1441,888.445,-1
-30.06486,25.781845,1440,888.533,-2
-30.064115,25.782158,1438,888.622,-1
-30.06337,25.78247,1437,888.71,-1
-30.062695,25.782755,1436,888.79,-1
-30.06202,25.78304,1435,888.87,-1
-30.061345,25.783325,1434,888.95,-2
-30.06067,25.78361,1432,889.03,-1
-30.059935,25.783918,1431,889.117,0
-30.0592,25.784227,1431,889.204,0
-30.058465,25.784535,1431,889.291,-2
-30.05773,25.784843,1429,889.378,-1
-30.056995,25.785152,1428,889.465,0
-30.05626,25.78546,1428,889.552,-2
-30.055523,25.785757,1426,889.639,0
-30.054787,25.786053,1426,889.726,-1
-30.05405,25.78635,1425,889.813,-1
-30.05388,25.78642,1425,889.833,0
-30.05313,25.78672,1425,889.921,0
-30.05238,25.78702,1425,890.009,-1
-30.05201,25.78717,1424,890.053,1
-30.051187,25.787497,1425,890.15,0
-30.050363,25.787823,1425,890.247,0
-30.04954,25.78815,1425,890.344,2
-30.048833,25.788433,1427,890.427,0
-30.048127,25.788717,1427,890.51,0
-30.04742,25.789,1427,890.594,-1
-30.04662,25.789327,1426,890.688,1
-30.04582,25.789653,1427,890.783,0
-30.04502,25.78998,1427,890.877,1
-30.044343,25.790247,1428,890.957,3
-30.043667,25.790513,1430,891.036,3
-30.04299,25.79078,1432,891.116,2
-30.04217,25.79113,1434,891.213,-1
-30.041405,25.79145,1433,891.304,-3
-30.04064,25.79177,1430,891.394,-2
-30.04021,25.79194,1429,891.445,-1
-30.03994,25.79205,1429,891.477,-1
-30.03957,25.79221,1428,891.521,-2
-30.03943,25.79228,1428,891.538,-3
-30.03889,25.79249,1426,891.601,-1
-30.03823,25.79277,1425,891.679,-1
-30.03817,25.7928,1425,891.687,-1
-30.03754,25.79306,1424,891.761,-4
-30.037085,25.793255,1422,891.815,-2
-30.03663,25.79345,1421,891.869,-2
-30.03588,25.79375,1419,891.958,0
-30.03515,25.79407,1419,892.044,-3
-30.03456,25.79431,1417,892.114,-1
-30.03397,25.79455,1416,892.184,-1
-30.03338,25.79479,1415,892.253,-1
-30.03321,25.79486,1415,892.273,-2
-30.03304,25.79493,1414,892.294,-3
-30.03267,25.7951,1413,892.338,-2
-30.0322,25.79529,1412,892.393,0
-30.03136,25.79565,1412,892.493,-1
-30.03062,25.79595,1411,892.58,2
-30.02988,25.79625,1413,892.668,-2
-30.029113,25.79657,1411,892.758,-1
-30.028347,25.79689,1410,892.849,-1
-30.02758,25.79721,1409,892.94,0
-30.02679,25.79754,1409,893.033,-2
-30.026,25.79787,1407,893.127,-1
-30.02521,25.7982,1406,893.22,-1
-30.02442,25.79853,1405,893.314,-1
-30.02363,25.79886,1404,893.407,-1
-30.02351,25.79891,1404,893.422,0
-30.02318,25.79905,1404,893.461,-2
-30.02271,25.79925,1403,893.517,2
-30.02222,25.79945,1404,893.574,2
-30.02173,25.79965,1405,893.632,-2
-30.0212,25.79987,1404,893.695,-1
-30.0206,25.80012,1403,893.766,-1
-30.02,25.80037,1402,893.837,0
-30.01945,25.8006,1402,893.902,-1
-30.018774,25.800882,1401,893.982,0
-30.018098,25.801164,1401,894.062,-1
-30.017422,25.801446,1400,894.142,-1
-30.016746,25.801728,1399,894.222,-1
-30.01607,25.80201,1398,894.302,-1
-30.0159,25.80208,1398,894.322,1
-30.015111,25.802409,1399,894.416,-1
-30.014322,25.802738,1398,894.509,0
-30.013533,25.803067,1398,894.602,1
-30.012744,25.803396,1399,894.696,1
-30.011956,25.803724,1400,894.789,1
-30.011167,25.804053,1401,894.882,-1
-30.010378,25.804382,1400,894.976,-1
-30.009589,25.804711,1399,895.069,1
-30.0088,25.80504,1400,895.163,1
-30.00846,25.80519,1400,895.203,-1
-30.007625,25.805537,1399,895.302,0
-30.006791,25.805885,1399,895.401,-2
-30.005956,25.806232,1397,895.499,-2
-30.005122,25.806579,1395,895.598,-3
-30.004287,25.806926,1392,895.697,-2
-30.003453,25.807274,1390,895.796,0
-30.002618,25.807621,1390,895.894,-1
-30.001784,25.807968,1389,895.993,2
-30.000949,25.808315,1391,896.092,1
-30.000115,25.808663,1392,896.191,0
-29.99928,25.80901,1392,896.289,-1
-29.99891,25.80915,1391,896.333,-2
-29.998185,25.80945,1389,896.418,-2
-29.99746,25.80975,1387,896.504,-2
-29.99729,25.80982,1387,896.524,-1
-29.996613,25.8101,1386,896.604,-1
-29.995937,25.81038,1385,896.684,1
-29.99526,25.81066,1386,896.764,1
-29.99494,25.81079,1386,896.802,0
-29.994102,25.811144,1386,896.901,0
-29.993264,25.811498,1386,897.001,1
-29.992426,25.811852,1387,897.1,0
-29.991588,25.812206,1387,897.199,2
-29.99075,25.81256,1389,897.299,1
-29.99003,25.81286,1390,897.384,4
-29.989387,25.813117,1393,897.46,4
-29.988745,25.813375,1396,897.535,3
-29.988103,25.813633,1398,897.611,1
-29.98746,25.81389,1399,897.687,-2
-29.98671,25.814225,1397,897.776,-2
-29.98596,25.81456,1395,897.866,-1
-29.985307,25.814825,1394,897.943,0
-29.984655,25.81509,1394,898.02,-1
-29.984003,25.815355,1393,898.097,0
-29.98335,25.81562,1393,898.174,1
-29.982642,25.81592,1394,898.258,2
-29.981935,25.81622,1396,898.342,1
-29.981228,25.81652,1397,898.425,0
-29.98052,25.81682,1397,898.509,0
-29.979927,25.817067,1397,898.58,-1
-29.979333,25.817313,1396,898.65,1
-29.97874,25.81756,1397,898.72,1
-29.978035,25.817855,1398,898.803,1
-29.97733,25.81815,1399,898.887,0
-29.976735,25.818395,1399,898.957,0
-29.97614,25.81864,1399,899.028,1
-29.97548,25.81892,1400,899.106,1
-29.97488,25.81917,1401,899.177,1
-29.97428,25.81942,1402,899.248,1
-29.973705,25.819665,1403,899.316,0
-29.97313,25.81991,1403,899.384,3
-29.972355,25.82023,1406,899.476,2
-29.97158,25.82055,1408,899.568,2
-29.97132,25.82066,1409,899.598,2
-29.97054,25.82098,1411,899.691,2
-29.96976,25.8213,1413,899.783,-1
-29.96911,25.821575,1412,899.86,-1
-29.96846,25.82185,1411,899.937,-1
-29.967803,25.822113,1410,900.014,0
-29.967147,25.822377,1410,900.092,0
-29.96649,25.82264,1410,900.169,2
-29.96579,25.82295,1412,900.252,0
-29.96503,25.823265,1412,900.342,0
-29.96427,25.82358,1412,900.432,2
-29.963467,25.82392,1414,900.527,0
-29.962663,25.82426,1414,900.623,1
-29.96186,25.8246,1415,900.718,1
-29.96177,25.82464,1415,900.729,2
-29.96133,25.82481,1416,900.78,0
-29.960488,25.82516,1416,900.88,0
-29.959645,25.82551,1416,900.98,0
-29.958803,25.82586,1416,901.079,0
-29.95796,25.82621,1416,901.179,1
-29.95729,25.82651,1417,901.259,0
-29.95678,25.82671,1417,901.319,1
-29.95646,25.82685,1418,901.357,1
-29.955629,25.827196,1419,901.455,0
-29.954797,25.827542,1419,901.554,1
-29.953966,25.827888,1420,901.652,0
-29.953135,25.828234,1420,901.751,2
-29.952303,25.82858,1422,901.849,1
-29.951472,25.828925,1423,901.947,2
-29.95064,25.829271,1425,902.046,2
-29.949809,25.829617,1427,902.144,2
-29.948978,25.829963,1429,902.242,0
-29.948146,25.830309,1429,902.341,0
-29.947315,25.830655,1429,902.439,2
-29.946484,25.831001,1431,902.538,1
-29.945652,25.831347,1432,902.636,2
-29.944821,25.831693,1434,902.734,0
-29.94399,25.832039,1434,902.833,0
-29.943158,25.832385,1434,902.931,2
-29.942327,25.83273,1436,903.03,1
-29.941495,25.833076,1437,903.128,1
-29.940664,25.833422,1438,903.226,1
-29.939833,25.833768,1439,903.325,2
-29.939001,25.834114,1441,903.423,0
-29.93817,25.83446,1441,903.521,0
-29.937573,25.83471,1441,903.592,0
-29.936977,25.83496,1441,903.663,0
-29.93638,25.83521,1441,903.733,0
-29.93631,25.83525,1441,903.742,2
-29.935608,25.835708,1443,903.832,0
-29.934906,25.836166,1443,903.922,-1
-29.934203,25.836623,1442,904.011,-1
-29.933501,25.837081,1441,904.101,-1
-29.932799,25.837539,1440,904.191,1
-29.932097,25.837997,1441,904.281,-1
-29.931394,25.838454,1440,904.371,1
-29.930692,25.838912,1441,904.46,1
-29.92999,25.83937,1442,904.55,-1
-29.92943,25.83973,1441,904.621,0
-29.92887,25.84009,1441,904.693,-1
-29.92831,25.84045,1440,904.764,-2
-29.92823,25.84051,1439,904.775,-2
-29.92817,25.84055,1439,904.783,-2
-29.92806,25.84062,1439,904.797,-3
-29.927452,25.84101,1437,904.874,-1
-29.926845,25.8414,1436,904.951,0
-29.926238,25.84179,1436,905.029,3
-29.92563,25.84218,1438,905.106,3
-29.924898,25.842652,1441,905.199,-3
-29.924166,25.843124,1438,905.293,2
-29.923434,25.843596,1440,905.386,-1
-29.922702,25.844068,1439,905.479,0
-29.92197,25.84454,1439,905.573,-1
-29.921327,25.84495,1438,905.655,-1
-29.920683,25.84536,1437,905.736,-1
-29.92004,25.84577,1436,905.818,0
-29.919382,25.846192,1436,905.902,1
-29.918723,25.846613,1437,905.986,1
-29.918065,25.847035,1438,906.07,2
-29.917407,25.847457,1440,906.154,0
-29.916748,25.847878,1440,906.237,-1
-29.91609,25.8483,1439,906.321,0
-29.915428,25.848727,1439,906.406,1
-29.914765,25.849155,1440,906.49,0
-29.914103,25.849582,1440,906.575,0
-29.91344,25.85001,1440,906.659,0
-29.912754,25.85045,1440,906.747,0
-29.912068,25.85089,1440,906.834,0
-29.911382,25.85133,1440,906.921,-1
-29.910696,25.85177,1439,907.009,0
-29.91001,25.85221,1439,907.096,-1
-29.90967,25.85243,1438,907.139,0
-29.9089,25.85292,1438,907.237,1
-29.90825,25.85334,1439,907.32,0
-29.9076,25.85376,1439,907.403,0
-29.90695,25.85418,1439,907.486,0
-29.906265,25.85462,1439,907.573,2
-29.90558,25.85506,1441,907.661,-4
-29.905155,25.855335,1439,907.715,0
-29.90473,25.85561,1439,907.769,0
-29.904013,25.85607,1439,907.86,0
-29.903297,25.85653,1439,907.952,0
-29.90258,25.85699,1439,908.043,0
-29.90191,25.857422,1439,908.129,0
-29.90124,25.857855,1439,908.214,-1
-29.90057,25.858287,1438,908.299,0
-29.8999,25.85872,1438,908.385,-1
-29.899308,25.859095,1437,908.46,0
-29.898715,25.85947,1437,908.535,0
-29.898123,25.859845,1437,908.611,-1
-29.89753,25.86022,1436,908.686,0
-29.896753,25.860713,1436,908.785,0
-29.895977,25.861207,1436,908.883,0
-29.8952,25.8617,1436,908.982,0
-29.89455,25.862115,1436,909.065,0
-29.8939,25.86253,1436,909.147,2
-29.89341,25.86285,1437,909.21,0
-29.892738,25.863282,1437,909.296,0
-29.892065,25.863715,1437,909.382,0
-29.891393,25.864147,1437,909.467,1
-29.89072,25.86458,1438,909.553,1
-29.890057,25.865007,1439,909.637,1
-29.889393,25.865433,1440,909.722,1
-29.88873,25.86586,1441,909.807,1
-29.888115,25.866255,1442,909.885,0
-29.8875,25.86665,1442,909.963,0
-29.886782,25.86711,1442,910.055,0
-29.886064,25.86757,1442,910.146,1
-29.885346,25.86803,1443,910.238,0
-29.884628,25.86849,1443,910.329,0
-29.88391,25.86895,1443,910.42,1
-29.883132,25.869452,1444,910.52,2
-29.882354,25.869954,1446,910.619,-1
-29.881576,25.870456,1445,910.718,0
-29.880798,25.870958,1445,910.817,2
-29.88002,25.87146,1447,910.917,1
-29.87934,25.871895,1448,911.003,-1
-29.87866,25.87233,1447,911.09,0
-29.878205,25.872615,1447,911.147,2
-29.87775,25.8729,1448,911.205,0
-29.8771,25.87331,1448,911.288,1
-29.87633,25.873815,1449,911.386,2
-29.87556,25.87432,1451,911.485,1
-29.874918,25.87473,1452,911.566,0
-29.874276,25.87514,1452,911.648,-1
-29.873634,25.87555,1451,911.73,0
-29.872992,25.87596,1451,911.812,1
-29.87235,25.87637,1452,911.893,1
-29.871683,25.876793,1453,911.978,1
-29.871017,25.877217,1454,912.063,0
-29.87035,25.87764,1454,912.147,-1
-29.869673,25.878083,1453,912.234,1
-29.868997,25.878527,1454,912.321,2
-29.86832,25.87897,1456,912.407,2
-29.86781,25.879295,1457,912.472,2
-29.8673,25.87962,1458,912.537,1
-29.86718,25.8797,1458,912.552,0
-29.86655,25.880095,1458,912.632,0
-29.86592,25.88049,1458,912.712,1
-29.865233,25.88093,1459,912.8,0
-29.864547,25.88137,1459,912.887,-1
-29.86386,25.88181,1458,912.974,2
-29.863187,25.88224,1460,913.06,2
-29.862513,25.88267,1462,913.146,1
-29.86184,25.8831,1463,913.231,1
-29.86183,25.88311,1463,913.233,-1
-29.86115,25.88355,1462,913.32,0
-29.86047,25.88399,1462,913.407,0
-29.85979,25.88443,1462,913.493,0
-29.85975,25.88445,1462,913.498,3
-29.85903,25.88491,1465,913.59,1
-29.85831,25.88537,1466,913.681,2
-29.857815,25.885685,1467,913.744,0
-29.85732,25.886,1467,913.807,0
-29.85711,25.88613,1467,913.834,0
-29.85665,25.886425,1467,913.892,0
-29.85619,25.88672,1467,913.951,2
-29.855715,25.88703,1468,914.012,0
-29.85524,25.88734,1468,914.073,0
-29.85476,25.88765,1468,914.134,2
-29.85431,25.88794,1469,914.191,0
-29.85364,25.8884,1469,914.278,-2
-29.85321,25.88871,1468,914.334,-2
-29.85314,25.88876,1468,914.344,-2
-29.85273,25.88905,1467,914.397,0
-29.85214,25.88951,1467,914.476,0
-29.851447,25.89008,1467,914.571,-2
-29.850753,25.89065,1465,914.666,-1
-29.85006,25.89122,1464,914.761,-1
-29.84953,25.891655,1463,914.833,-3
-29.849,25.89209,1461,914.906,0
-29.848328,25.892647,1461,914.998,-2
-29.847657,25.893203,1459,915.09,-2
-29.846985,25.89376,1457,915.182,-1
-29.846313,25.894317,1456,915.274,0
-29.845642,25.894873,1456,915.366,-4
-29.84497,25.89543,1452,915.458,-1
-29.844292,25.89599,1451,915.551,-2
-29.843614,25.89655,1449,915.644,-1
-29.842936,25.89711,1448,915.737,-1
-29.842258,25.89767,1447,915.83,-1
-29.84158,25.89823,1446,915.922,-1
-29.841055,25.898665,1445,915.994,-1
-29.84053,25.8991,1444,916.066,-1
-29.839813,25.899693,1443,916.165,0
-29.839097,25.900287,1443,916.263,-2
-29.83838,25.90088,1441,916.361,-2
-29.837663,25.901473,1439,916.459,0
-29.836947,25.902067,1439,916.557,-1
-29.83623,25.90266,1438,916.656,-1
-29.83574,25.903063,1437,916.723,0
-29.83525,25.903467,1437,916.79,-1
-29.83476,25.90387,1436,916.857,0
-29.83403,25.904472,1436,916.957,-4
-29.8333,25.905074,1432,917.057,-1
-29.83257,25.905676,1431,917.156,-2
-29.83184,25.906278,1429,917.256,-1
-29.83111,25.90688,1428,917.356,-2
-29.830495,25.907385,1426,917.44,-2
-29.82988,25.90789,1424,917.524,1
-29.82938,25.90831,1425,917.593,0
-29.82888,25.90873,1425,917.662,-1
-29.82838,25.90915,1424,917.731,-2
-29.82799,25.909465,1423,917.784,-2
-29.8276,25.90978,1422,917.837,-1
-29.82746,25.90989,1422,917.856,0
-29.826842,25.910407,1422,917.941,-1
-29.826223,25.910923,1421,918.026,0
-29.825605,25.91144,1421,918.111,1
-29.824987,25.911957,1422,918.196,-2
-29.824368,25.912473,1420,918.281,1
-29.82375,25.91299,1421,918.366,-1
-29.823057,25.91356,1420,918.461,0
-29.822363,25.91413,1420,918.556,-1
-29.82167,25.9147,1419,918.65,0
-29.820977,25.91527,1419,918.745,-1
-29.820283,25.91584,1418,918.84,-1
-29.81959,25.91641,1417,918.935,1
-29.818897,25.91698,1418,919.03,1
-29.818203,25.91755,1419,919.124,1
-29.81751,25.91812,1420,919.219,-2
-29.81692,25.91861,1418,919.3,-1
-29.81633,25.9191,1417,919.381,-2
-29.81625,25.91916,1416,919.392,-1
-29.81621,25.91919,1416,919.397,0
-29.815577,25.919718,1416,919.484,-1
-29.814943,25.920247,1415,919.571,-1
-29.81431,25.920775,1414,919.658,-1
-29.813677,25.921303,1413,919.745,-1
-29.813043,25.921832,1412,919.832,-1
-29.81241,25.92236,1411,919.919,-1
-29.811758,25.9229,1410,920.009,-1
-29.811107,25.92344,1409,920.098,-1
-29.810455,25.92398,1408,920.187,1
-29.809803,25.92452,1409,920.277,0
-29.809152,25.92506,1409,920.366,-1
-29.8085,25.9256,1408,920.455,2
-29.80783,25.92616,1410,920.548,2
-29.8076,25.92636,1411,920.58,2
-29.80723,25.92666,1412,920.63,0
-29.806603,25.927163,1412,920.715,-2
-29.805977,25.927667,1410,920.8,1
-29.80535,25.92817,1411,920.885,0
-29.804807,25.928623,1411,920.96,-3
-29.804263,25.929077,1409,921.034,1
-29.80372,25.92953,1410,921.109,1
-29.8036,25.92962,1410,921.125,-1
-29.8036,25.92963,1410,921.126,-1
-29.802933,25.930173,1409,921.217,-1
-29.802267,25.930717,1408,921.308,-1
-29.8016,25.93126,1407,921.399,0
-29.80103,25.931733,1407,921.477,1
-29.80046,25.932207,1408,921.555,-1
-29.79989,25.93268,1407,921.633,-2
-29.79967,25.93287,1406,921.664,-2
-29.79941,25.93308,1406,921.699,0
-29.79899,25.93343,1406,921.757,0
-29.798288,25.934012,1406,921.853,-2
-29.797587,25.934593,1404,921.949,0
-29.796885,25.935175,1404,922.046,-1
-29.796183,25.935757,1403,922.142,-1
-29.795482,25.936338,1402,922.238,-1
-29.79478,25.93692,1401,922.334,0
-29.794157,25.937433,1401,922.42,-4
-29.793533,25.937947,1398,922.505,-1
-29.79291,25.93846,1397,922.59,0
-29.792347,25.93892,1397,922.667,0
-29.791783,25.93938,1397,922.744,-3
-29.79122,25.93984,1395,922.821,-2
-29.79101,25.94001,1395,922.849,-1
-29.79087,25.94013,1394,922.869,-1
-29.79072,25.94025,1394,922.889,0
-29.79017,25.940707,1394,922.964,3
-29.78962,25.941163,1396,923.04,4
-29.78907,25.94162,1399,923.115,0
-29.78858,25.942025,1399,923.183,1
-29.78809,25.94243,1400,923.25,1
-29.78794,25.94255,1400,923.27,0
-29.78765,25.94279,1400,923.31,0
-29.787067,25.943273,1400,923.39,0
-29.786483,25.943757,1400,923.47,0
-29.7859,25.94424,1400,923.55,-1
-29.785363,25.944683,1399,923.623,-1
-29.784827,25.945127,1398,923.697,1
-29.78429,25.94557,1399,923.77,2
-29.784,25.94581,1400,923.81,1
-29.78349,25.94624,1401,923.88,0
-29.78296,25.94666,1401,923.952,1
-29.78231,25.9472,1402,924.041,0
-29.78166,25.94774,1402,924.13,0
-29.78155,25.94784,1402,924.146,2
-29.78151,25.94786,1402,924.151,2
-29.78084,25.94839,1404,924.241,-1
-29.780143,25.948887,1403,924.332,1
-29.779447,25.949383,1404,924.424,3
-29.77875,25.94988,1407,924.515,3
-29.77797,25.95039,1410,924.615,3
-29.77784,25.95047,1410,924.631,0
-29.777335,25.950755,1410,924.694,0
-29.77683,25.95104,1410,924.756,-1
-29.77605,25.95143,1409,924.851,-1
-29.7759,25.9515,1409,924.869,-1
-29.77588,25.95151,1409,924.871,0
-29.77571,25.95159,1409,924.892,0
-29.77516,25.951835,1409,924.957,0
-29.77461,25.95208,1409,925.023,-1
-29.77401,25.952297,1408,925.093,-1
