Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-30.7061,25.11321,1341,444.316,-1
-30.70582,25.11383,1340,444.383,0
-30.70554,25.11445,1340,444.45,-1
-30.70526,25.11507,1339,444.517,0
-30.704925,25.1158,1339,444.596,0
-30.70459,25.11653,1339,444.675,0
-30.70446,25.11679,1339,444.704,1
-30.70439,25.11689,1340,444.717,2
-30.70434,25.11695,1340,444.725,4
-30.70429,25.11706,1340,444.737,-1
-30.7042,25.11725,1341,444.757,-3
-30.70393,25.117855,1339,444.823,-2
-30.70366,25.11846,1338,444.888,-2
-30.70332,25.1192,1336,444.968,-2
-30.70291,25.12008,1334,445.064,-2
-30.70286,25.12019,1334,445.076,0
-30.70264,25.120665,1334,445.127,-2
-30.70242,25.12114,1333,445.179,0
-30.70215,25.12175,1333,445.245,0
-30.70211,25.12188,1333,445.258,0
-30.70191,25.12233,1333,445.306,-1
-30.701545,25.12313,1332,445.393,-2
-30.70118,25.12393,1330,445.48,-2
-30.70107,25.12408,1330,445.499,-2
-30.700795,25.124655,1329,445.562,-2
-30.70052,25.12523,1328,445.625,-3
-30.70018,25.12596,1326,445.704,-3
-30.69994,25.12649,1324,445.761,-4
-30.69986,25.12666,1323,445.78,-1
-30.69953,25.1274,1322,445.86,-2
-30.69926,25.12802,1321,445.926,-1
-30.69913,25.12829,1321,445.956,0
-30.69907,25.12853,1321,445.98,-1
-30.69901,25.12868,1321,445.996,-1
-30.698725,25.129305,1320,446.063,0
-30.69844,25.12993,1320,446.131,-1
-30.6983,25.13023,1319,446.164,-2
-30.69808,25.130715,1318,446.216,0
-30.69786,25.1312,1318,446.269,-2
-30.697625,25.131715,1317,446.325,-2
-30.69739,25.13223,1316,446.38,-3
-30.6973,25.13241,1315,446.4,0
-30.69698,25.13312,1315,446.477,-1
-30.696665,25.1338,1314,446.551,0
-30.69635,25.13448,1314,446.625,1
-30.696023,25.135197,1315,446.703,-1
-30.695697,25.135913,1314,446.78,-1
-30.69537,25.13663,1313,446.858,2
-30.69511,25.13721,1314,446.92,0
-30.69474,25.138023,1314,447.009,0
-30.69437,25.138837,1314,447.097,1
-30.694,25.13965,1315,447.185,-2
-30.69373,25.140245,1314,447.249,0
-30.69346,25.14084,1314,447.314,-1
-30.693165,25.1415,1313,447.385,1
-30.69287,25.14216,1314,447.456,2
-30.6926,25.14274,1315,447.519,0
-30.69233,25.14332,1315,447.582,-1
-30.691915,25.14423,1314,447.681,-3
-30.6915,25.14514,1311,447.779,1
-30.6912,25.14581,1312,447.852,4
-30.690975,25.146315,1314,447.906,0
-30.69075,25.14682,1314,447.961,0
-30.69074,25.14683,1314,447.962,-1
-30.69043,25.147493,1313,448.034,-3
-30.69012,25.148157,1311,448.107,1
-30.68981,25.14882,1312,448.179,2
-30.68955,25.14937,1313,448.239,3
-30.68929,25.14992,1315,448.299,3
-30.68922,25.15005,1315,448.314,0
-30.6891,25.15022,1315,448.335,0
-30.688855,25.1507,1315,448.388,2
-30.68861,25.15118,1316,448.442,1
-30.6885,25.15138,1316,448.464,4
-30.688255,25.15183,1318,448.515,2
-30.68801,25.15228,1319,448.566,2
-30.688,25.15229,1319,448.568,2
-30.68793,25.15241,1320,448.582,2
-30.68769,25.15281,1320,448.628,0
-30.68759,25.15298,1320,448.648,-2
-30.68713,25.15374,1318,448.737,-3
-30.68701,25.15397,1317,448.763,-1
-30.68699,25.15402,1317,448.768,0
-30.68655,25.15467,1317,448.847,0
-30.68611,25.15532,1317,448.926,-1
-30.68563,25.155965,1316,449.008,-4
-30.68515,25.15661,1313,449.09,-2
-30.6848,25.15707,1312,449.149,-1
-30.68468,25.15723,1312,449.169,0
-30.684125,25.157975,1312,449.263,1
-30.68357,25.15872,1313,449.358,-2
-30.68324,25.159155,1312,449.413,-4
-30.68291,25.15959,1310,449.469,-4
-30.68279,25.15975,1309,449.489,1
-30.68262,25.15998,1309,449.518,2
-30.682047,25.160743,1311,449.615,0
-30.681473,25.161507,1311,449.712,0
-30.6809,25.16227,1311,449.809,0
-30.68079,25.16243,1311,449.829,0
-30.680435,25.162905,1311,449.889,3
-30.68008,25.16338,1313,449.949,3
-30.67989,25.16362,1314,449.98,-2
-30.67958,25.164035,1313,450.033,-4
-30.67927,25.16445,1311,450.086,1
-30.67875,25.165143,1312,450.174,1
-30.67823,25.165837,1313,450.262,2
-30.67771,25.16653,1315,450.35,2
-30.67762,25.16665,1315,450.365,1
-30.677205,25.1672,1316,450.435,-1
-30.67679,25.16775,1315,450.505,-4
-30.67637,25.1683,1312,450.576,-4
-30.67617,25.16857,1311,450.61,0
-30.675693,25.1692,1311,450.69,5
-30.675217,25.16983,1315,450.77,1
-30.67474,25.17046,1316,450.851,-4
-30.674178,25.171205,1312,450.946,-1
-30.673615,25.17195,1311,451.041,0
-30.673053,25.172695,1311,451.136,-1
-30.67249,25.17344,1310,451.23,1
-30.672013,25.17407,1311,451.311,-1
-30.671537,25.1747,1310,451.391,0
-30.67106,25.17533,1310,451.472,0
-30.670585,25.175955,1310,451.551,-1
-30.67011,25.17658,1309,451.631,1
-30.669577,25.177287,1310,451.721,1
-30.669043,25.177993,1311,451.811,3
-30.66851,25.1787,1314,451.901,0
-30.667977,25.179407,1314,451.991,-1
-30.667443,25.180113,1313,452.081,2
-30.66691,25.18082,1315,452.171,0
-30.6665,25.181363,1315,452.241,-1
-30.66609,25.181907,1314,452.31,0
-30.66568,25.18245,1314,452.379,1
-30.665183,25.183117,1315,452.463,2
-30.664687,25.183783,1317,452.548,0
-30.66419,25.18445,1317,452.632,0
-30.66378,25.185005,1317,452.702,0
-30.66337,25.18556,1317,452.772,1
-30.6629,25.186193,1318,452.852,2
-30.66243,25.186825,1320,452.932,0
-30.66196,25.187457,1320,453.012,1
-30.66149,25.18809,1321,453.093,2
-30.661195,25.188485,1322,453.143,0
-30.6609,25.18888,1322,453.193,0
-30.66078,25.18904,1322,453.213,2
-30.66025,25.189755,1324,453.303,1
-30.65972,25.19047,1325,453.394,-1
-30.65919,25.191185,1324,453.484,10
-30.65866,25.1919,1333,453.575,4
-30.65813,25.192615,1337,453.665,-1
-30.6576,25.19333,1336,453.755,3
-30.65702,25.194105,1339,453.854,3
-30.65644,25.19488,1342,453.952,2
-30.6563,25.19507,1342,453.976,1
-30.65618,25.19522,1343,453.996,0
-30.655687,25.195877,1343,454.079,-2
-30.655193,25.196533,1341,454.163,4
-30.6547,25.19719,1344,454.246,3
-30.65464,25.19727,1344,454.256,1
-30.65417,25.1979,1345,454.336,3
-30.6537,25.19853,1347,454.416,-1
-30.653303,25.19906,1346,454.483,4
-30.652907,25.19959,1349,454.551,7
-30.65251,25.20012,1354,454.618,3
-30.65216,25.200585,1356,454.677,5
-30.65181,25.20105,1359,454.736,4
-30.65169,25.20121,1359,454.756,2
-30.65151,25.20144,1360,454.786,0
-30.65108,25.20208,1360,454.864,-2
-30.65091,25.20236,1358,454.897,0
-30.65064,25.20283,1358,454.951,-2
-30.65033,25.20339,1357,455.015,3
-30.65001,25.20405,1359,455.087,1
-30.64999,25.20408,1358,455.091,-3
-30.64974,25.20465,1356,455.152,-4
-30.64953,25.205165,1354,455.207,-4
-30.64932,25.20568,1352,455.261,-2
-30.64922,25.20593,1352,455.288,2
-30.648995,25.206485,1353,455.347,3
-30.64877,25.20704,1355,455.405,4
-30.64857,25.20753,1357,455.457,-3
-30.64834,25.208095,1355,455.517,3
-30.64811,25.20866,1357,455.577,2
-30.64788,25.20923,1358,455.637,0
-30.64765,25.2098,1358,455.698,3
-30.64738,25.21046,1360,455.768,3
-30.64711,25.21112,1362,455.838,0
-30.646817,25.21184,1362,455.914,0
-30.646523,25.21256,1362,455.99,1
-30.64623,25.21328,1363,456.066,0
-30.64592,25.21401,1363,456.144,-2
-30.64569,25.2146,1362,456.206,5
-30.645455,25.215165,1365,456.267,10
-30.64522,25.21573,1371,456.327,7
-30.64502,25.21624,1375,456.38,8
-30.64491,25.21648,1377,456.406,6
-30.64483,25.21667,1379,456.427,4
-30.644625,25.217135,1381,456.477,-8
-30.64442,25.2176,1377,456.527,-8
-30.64435,25.21775,1376,456.543,-11
-30.64403,25.218515,1367,456.624,-9
-30.64371,25.21928,1360,456.706,-6
-30.64339,25.22004,1355,456.787,-6
-30.643055,25.220825,1350,456.871,-6
-30.64272,25.22161,1345,456.955,-1
-30.64235,25.22247,1344,457.047,-8
-30.64208,25.22309,1339,457.113,-3
-30.64173,25.2239,1336,457.2,-2
-30.64138,25.22471,1334,457.287,-3
-30.6413,25.2249,1333,457.307,-4
-30.64108,25.22541,1331,457.362,-2
-30.64073,25.22621,1329,457.448,-5
-30.640395,25.226985,1325,457.531,-2
-30.64006,25.22776,1323,457.614,-3
-30.63999,25.22792,1322,457.631,-3
-30.639705,25.228575,1320,457.702,-4
-30.63942,25.22923,1317,457.772,-4
-30.63942,25.22925,1317,457.774,-3
-30.63926,25.2296,1316,457.812,-3
-30.638975,25.230255,1314,457.882,0
-30.63869,25.23091,1314,457.952,-1
-30.63839,25.2316,1313,458.026,1
-30.637997,25.2325,1314,458.123,1
-30.637605,25.2334,1315,458.22,1
-30.637213,25.2343,1316,458.316,-4
-30.63682,25.2352,1312,458.413,-1
-30.63654,25.23585,1311,458.483,-4
-30.63626,25.2365,1308,458.552,-3
-30.635905,25.23732,1305,458.64,2
-30.63555,25.23814,1307,458.728,-4
-30.635153,25.239052,1303,458.826,-1
-30.634757,25.239963,1302,458.924,0
-30.63436,25.240875,1302,459.022,-4
-30.633963,25.241787,1298,459.119,-2
-30.633567,25.242698,1296,459.217,-2
-30.63317,25.24361,1294,459.315,-4
-30.63285,25.24434,1291,459.394,1
-30.63253,25.24509,1292,459.474,-1
-30.63215,25.24596,1291,459.567,1
-30.63177,25.24683,1292,459.661,3
-30.63139,25.2477,1295,459.754,-4
-30.6311,25.24837,1292,459.826,1
-30.630793,25.24908,1293,459.902,0
-30.630485,25.24979,1293,459.978,0
-30.630178,25.2505,1293,460.054,0
-30.62987,25.25121,1293,460.131,-1
-30.62957,25.25187,1292,460.202,0
-30.62926,25.25258,1292,460.278,0
-30.62895,25.25329,1292,460.355,0
-30.62892,25.25336,1292,460.362,-2
-30.628535,25.254255,1290,460.458,-2
-30.62815,25.25515,1288,460.554,-4
-30.62785,25.255837,1285,460.628,-1
-30.62755,25.256523,1284,460.701,-3
-30.62725,25.25721,1282,460.775,-5
-30.626907,25.258,1278,460.86,-4
-30.626565,25.25879,1275,460.945,-2
-30.626223,25.25958,1273,461.029,-2
-30.62588,25.26037,1271,461.114,-3
-30.6258,25.26057,1270,461.135,-3
-30.62572,25.26076,1270,461.155,-1
-30.62564,25.26095,1269,461.176,-1
-30.62552,25.26122,1269,461.205,-1
-30.62513,25.26212,1268,461.301,1
-30.62488,25.26277,1269,461.37,2
-30.62478,25.26302,1270,461.396,-2
-30.62455,25.26359,1269,461.456,-1
-30.62453,25.26366,1269,461.463,-4
-30.62428,25.26438,1266,461.538,0
-30.62405,25.265075,1266,461.609,-6
-30.62382,25.26577,1262,461.68,-3
-30.62358,25.26651,1260,461.756,2
-30.62339,25.267085,1261,461.815,2
-30.6232,25.26766,1262,461.874,0
-30.622985,25.268325,1262,461.942,-3
-30.62277,25.26899,1260,462.01,0
-30.622507,25.26979,1260,462.092,-1
-30.622243,25.27059,1259,462.174,-1
-30.62198,25.27139,1258,462.256,-2
-30.62168,25.272303,1256,462.35,0
-30.62138,25.273217,1256,462.444,1
-30.62108,25.27413,1257,462.537,0
-30.62102,25.27432,1256,462.557,-2
-30.62076,25.27511,1254,462.638,0
-30.62053,25.27581,1254,462.71,1
-30.6203,25.27651,1255,462.781,0
-30.62007,25.27721,1255,462.853,1
-30.619777,25.278127,1256,462.947,2
-30.619483,25.279043,1258,463.04,-3
-30.61919,25.27996,1255,463.134,-4
-30.61906,25.28039,1253,463.178,0
-30.618763,25.28133,1253,463.274,-4
-30.618467,25.28227,1249,463.37,0
-30.61817,25.28321,1249,463.466,0
-30.61797,25.2839,1249,463.535,0
-30.61784,25.28429,1249,463.575,-7
-30.617655,25.284875,1245,463.635,2
-30.61747,25.28546,1246,463.695,0
-30.61726,25.28611,1246,463.761,0
-30.61709,25.28666,1246,463.817,-2
-30.61692,25.28721,1245,463.873,0
-30.61677,25.28772,1245,463.925,0
-30.6167,25.288,1245,463.953,-2
-30.61661,25.28834,1244,463.987,0
-30.61652,25.28878,1245,464.03,0
-30.61643,25.28931,1245,464.082,0
-30.61633,25.28981,1245,464.131,3
-30.61625,25.2904,1247,464.188,-2
-30.61619,25.29094,1246,464.241,-1
-30.61616,25.29119,1246,464.265,-3
-30.61615,25.29128,1246,464.273,-4
-30.61612,25.2917,1244,464.314,-4
-30.61611,25.29229,1242,464.37,-4
-30.61612,25.29287,1240,464.426,-2
-30.61614,25.29346,1239,464.483,0
-30.61622,25.29447,1239,464.58,-3
-30.61629,25.295165,1237,464.647,1
-30.61636,25.29586,1238,464.714,1
-30.6164,25.29627,1238,464.753,1
-30.61647,25.297,1239,464.824,1
-30.61654,25.29773,1240,464.894,2
-30.61656,25.29794,1241,464.914,2
-30.61658,25.29814,1241,464.934,2
-30.616665,25.29904,1243,465.02,2
-30.61675,25.29994,1245,465.107,3
-30.61683,25.30093,1248,465.202,-3
-30.616897,25.301623,1246,465.269,7
-30.616963,25.302317,1251,465.336,6
-30.61703,25.30301,1255,465.403,5
-30.61709,25.30363,1258,465.463,0
-30.617145,25.304255,1258,465.523,-2
-30.6172,25.30488,1257,465.583,-2
-30.61728,25.30571,1255,465.663,-1
-30.617357,25.30654,1254,465.743,3
-30.617435,25.30737,1256,465.823,0
-30.617513,25.3082,1256,465.903,-3
-30.61759,25.30903,1254,465.983,-1
-30.617653,25.309743,1253,466.052,3
-30.617717,25.310457,1255,466.12,3
-30.61778,25.31117,1257,466.189,2
-30.617867,25.31212,1259,466.28,0
-30.617953,25.31307,1259,466.372,0
-30.61804,25.31402,1259,466.464,0
-30.61806,25.31423,1259,466.484,-2
-30.61809,25.31448,1259,466.508,-3
-30.61815,25.315185,1257,466.576,-3
-30.61821,25.31589,1255,466.644,0
-30.61827,25.316583,1255,466.71,-6
-30.61833,25.317277,1251,466.777,-3
-30.61839,25.31797,1249,466.844,-3
-30.61842,25.31839,1248,466.884,2
-30.618465,25.31891,1249,466.934,0
-30.61851,25.31943,1249,466.984,1
-30.61853,25.31963,1250,467.004,2
-30.61856,25.31992,1250,467.032,1
-30.61863,25.32067,1251,467.104,7
-30.618713,25.32157,1257,467.191,3
-30.618797,25.32247,1260,467.277,-1
-30.61888,25.32337,1259,467.364,1
-30.618945,25.32408,1260,467.433,1
-30.61901,25.32479,1261,467.501,1
-30.61909,25.32562,1262,467.581,1
-30.61916,25.32638,1263,467.654,-1
-30.61923,25.32714,1262,467.727,-3
-30.6193,25.3279,1260,467.801,1
-30.619375,25.328735,1261,467.881,2
-30.61945,25.32957,1263,467.961,2
-30.61947,25.32977,1263,467.981,-2
-30.61949,25.32998,1263,468.001,-2
-30.619575,25.330915,1261,468.091,-2
-30.61966,25.33185,1259,468.181,-7
-30.61973,25.332613,1254,468.255,-4
-30.6198,25.333377,1251,468.328,-3
-30.61987,25.33414,1249,468.402,-2
-30.61988,25.33426,1249,468.413,1
-30.61994,25.33497,1250,468.482,1
-30.61998,25.33539,1250,468.522,-3
-30.62005,25.33616,1248,468.596,-1
-30.62012,25.33692,1247,468.67,3
-30.620185,25.33762,1249,468.737,0
-30.62025,25.33832,1249,468.804,0
-30.62031,25.33904,1249,468.874,0
-30.62037,25.33976,1249,468.943,0
-30.62039,25.33996,1249,468.962,4
-30.62041,25.34015,1250,468.981,5
-30.62046,25.34083,1253,469.046,2
-30.6205,25.34121,1252,469.083,-3
-30.62053,25.34158,1251,469.118,-3
-30.62059,25.34225,1249,469.183,-2
-30.62061,25.34245,1249,469.202,-2
-30.62062,25.34254,1248,469.211,-1
-30.62068,25.34325,1247,469.279,-6
-30.62074,25.34396,1243,469.348,-5
-30.62077,25.34444,1241,469.394,-5
-30.62077,25.34454,1240,469.403,-6
-30.62078,25.34491,1238,469.439,-5
-30.62077,25.34548,1235,469.493,-7
-30.62076,25.34587,1232,469.531,-7
-30.62073,25.34633,1229,469.575,-6
-30.62072,25.34641,1229,469.583,-7
-30.62066,25.34701,1225,469.64,-2
-30.6206,25.34753,1224,469.691,-5
-30.62053,25.34796,1220,469.733,-7
-30.620425,25.34859,1216,469.794,-2
-30.62032,25.34922,1215,469.856,-2
-30.62025,25.34963,1214,469.896,0
-30.62018,25.35002,1215,469.934,-3
-30.62007,25.35077,1213,470.007,-4
-30.62002,25.35106,1211,470.035,-5
-30.61997,25.35133,1210,470.061,-4
-30.61988,25.35189,1208,470.116,-3
-30.61982,25.3523,1207,470.156,-2
-30.61979,25.35244,1207,470.17,0
-30.61978,25.3525,1207,470.176,0
-30.61966,25.35322,1207,470.246,3
-30.61954,25.35394,1209,470.316,3
-30.61948,25.35432,1210,470.353,2
-30.61947,25.35435,1210,470.356,1
-30.61936,25.35504,1211,470.423,5
-30.619213,25.355887,1215,470.506,0
-30.619067,25.356733,1215,470.589,2
-30.61892,25.35758,1217,470.672,3
-30.618785,25.35839,1219,470.751,4
-30.61865,25.3592,1222,470.83,1
-30.61851,25.36007,1223,470.914,-1
-30.61835,25.36101,1222,471.006,0
-30.61819,25.36195,1222,471.098,-1
-30.61803,25.36289,1221,471.19,-2
-30.61793,25.36344,1220,471.244,0
-30.61783,25.36389,1221,471.288,1
-30.61777,25.36415,1221,471.314,2
-30.61765,25.36467,1222,471.366,-1
-30.61742,25.36547,1221,471.446,-1
-30.61727,25.36595,1221,471.495,3
-30.61706,25.36652,1223,471.555,2
-30.61685,25.36709,1224,471.614,1
-30.61655,25.367845,1225,471.694,1
-30.61625,25.3686,1226,471.773,0
-30.61617,25.36879,1225,471.794,-2
-30.61598,25.369265,1224,471.844,0
-30.61579,25.36974,1224,471.894,1
-30.61571,25.36993,1225,471.914,3
-30.615374,25.370769,1228,472.003,1
-30.615039,25.371607,1229,472.092,2
-30.614703,25.372446,1231,472.18,1
-30.614367,25.373284,1232,472.269,1
-30.614031,25.374123,1233,472.357,1
-30.613696,25.374961,1234,472.446,2
-30.61336,25.3758,1236,472.535,1
-30.613103,25.376437,1237,472.602,3
-30.612847,25.377073,1239,472.669,1
-30.61259,25.37771,1240,472.737,3
-30.61225,25.37853,1243,472.824,0
-30.612045,25.379045,1243,472.878,4
-30.61184,25.37956,1245,472.933,2
-30.61164,25.380045,1246,472.984,4
-30.61144,25.38053,1248,473.036,4
-30.61142,25.38057,1248,473.04,3
-30.61123,25.38099,1249,473.086,4
-30.61091,25.38164,1252,473.157,4
-30.61082,25.3818,1253,473.176,3
-30.61061,25.38219,1254,473.22,0
-30.61026,25.38279,1254,473.289,-1
-30.61008,25.38308,1253,473.323,-3
-30.60985,25.38343,1252,473.366,-4
-30.60955,25.38384,1250,473.417,-3
-30.60917,25.38435,1248,473.482,-3
-30.60896,25.3846,1247,473.515,-2
-30.60883,25.38475,1247,473.536,0
-30.60862,25.38501,1247,473.57,0
-30.608063,25.385607,1247,473.654,-2
-30.607507,25.386203,1245,473.738,0
-30.60695,25.3868,1245,473.823,1
-30.60649,25.38729,1246,473.892,-1
-30.60603,25.38778,1245,473.962,-1
-30.60557,25.38827,1244,474.031,-2
-30.605025,25.38886,1242,474.114,-1
-30.60448,25.38945,1241,474.197,2
-30.60412,25.38984,1242,474.252,0
-30.60376,25.39023,1242,474.307,2
-30.60313,25.3909,1244,474.402,1
-30.6025,25.39157,1245,474.497,3
-30.602003,25.3921,1247,474.572,4
-30.601505,25.39263,1250,474.647,3
-30.601007,25.39316,1252,474.722,1
-30.60051,25.39369,1253,474.797,1
-30.59997,25.39426,1254,474.878,2
-30.59943,25.39483,1256,474.96,4
-30.59889,25.3954,1259,475.041,1
-30.59837,25.39595,1260,475.119,0
-30.59785,25.3965,1260,475.197,1
-30.59756,25.39682,1261,475.242,2
-30.59743,25.39696,1261,475.262,-1
-30.5969,25.397525,1260,475.342,-5
-30.59637,25.39809,1256,475.422,-4
-30.59584,25.398658,1253,475.502,0
-30.59531,25.399225,1253,475.582,-2
-30.59478,25.399792,1251,475.663,0
-30.59425,25.40036,1251,475.743,0
-30.59374,25.40091,1251,475.82,1
-30.59328,25.40141,1252,475.89,3
-30.59282,25.40191,1254,475.961,4
-30.59248,25.40229,1256,476.013,5
-30.59225,25.40255,1258,476.049,6
-30.59203,25.40281,1260,476.084,-2
-30.5917,25.40321,1259,476.137,0
-30.59149,25.40348,1260,476.172,1
-30.59111,25.40406,1261,476.242,1
-30.5911,25.40407,1261,476.243,0
-30.59085,25.4045,1261,476.293,-6
-30.59059,25.40497,1258,476.346,-3
-30.59019,25.40581,1255,476.438,-4
-30.58998,25.4063,1253,476.491,-2
-30.58977,25.40679,1252,476.543,-3
-30.58968,25.40702,1251,476.567,-4
-30.58962,25.40717,1251,476.583,-4
-30.589255,25.40808,1247,476.679,-5
-30.58889,25.40899,1242,476.776,-7
-30.58856,25.40982,1236,476.863,-5
-30.58826,25.410585,1232,476.944,-4
-30.58796,25.41135,1229,477.024,-2
-30.58776,25.41186,1228,477.078,0
-30.58756,25.41237,1228,477.132,1
-30.5873,25.413035,1229,477.202,0
-30.58704,25.4137,1229,477.272,-8
-30.586693,25.414587,1222,477.365,-5
-30.586347,25.415473,1217,477.458,-8
-30.586,25.41636,1210,477.552,-6
-30.5857,25.41712,1205,477.632,-4
-30.58545,25.417753,1202,477.699,-6
-30.5852,25.418387,1198,477.765,-3
-30.58495,25.41902,1196,477.832,0
-30.58474,25.419565,1196,477.889,2
-30.58453,25.42011,1197,477.947,5
-30.58429,25.420725,1200,478.011,6
-30.58405,25.42134,1204,478.076,5
-30.58375,25.4221,1208,478.156,5
-30.58367,25.42229,1209,478.176,5
-30.583397,25.422987,1213,478.25,7
-30.583123,25.423683,1218,478.323,5
-30.58285,25.42438,1222,478.396,0
-30.58255,25.42514,1222,478.477,2
-30.58225,25.4259,1224,478.557,2
-30.58218,25.42609,1224,478.577,1
-30.581832,25.426977,1225,478.67,1
-30.581484,25.427863,1226,478.763,1
-30.581137,25.42875,1227,478.857,1
-30.580789,25.429637,1228,478.95,-1
-30.580441,25.430523,1227,479.043,1
-30.580093,25.43141,1228,479.137,3
-30.579746,25.432297,1231,479.23,-1
-30.579398,25.433183,1230,479.324,-1
-30.57905,25.43407,1229,479.417,5
-30.57882,25.43464,1232,479.477,-1
-30.578465,25.435542,1231,479.572,0
-30.57811,25.436445,1231,479.667,-1
-30.577755,25.437347,1230,479.763,0
-30.5774,25.43825,1230,479.858,2
-30.577103,25.439013,1232,479.938,-1
-30.576807,25.439777,1231,480.018,0
-30.57651,25.44054,1231,480.098,0
-30.57643,25.44073,1231,480.119,1
-30.576107,25.441553,1232,480.205,-3
-30.575783,25.442377,1229,480.292,0
-30.57546,25.4432,1229,480.379,1
-30.57539,25.44339,1230,480.399,3
-30.575039,25.444283,1233,480.493,3
-30.574687,25.445176,1236,480.587,2
-30.574336,25.446069,1238,480.681,1
-30.573984,25.446961,1239,480.775,3
-30.573633,25.447854,1242,480.869,2
-30.573281,25.448747,1244,480.963,2
-30.57293,25.44964,1246,481.057,2
-30.57292,25.44966,1246,481.06,1
-30.57285,25.44985,1247,481.079,0
-30.572577,25.450547,1247,481.153,0
-30.572303,25.451243,1247,481.226,1
-30.57203,25.45194,1248,481.3,2
-30.571695,25.452795,1250,481.39,0
-30.57136,25.45365,1250,481.48,0
-30.571025,25.454505,1250,481.57,1
-30.57069,25.45536,1251,481.66,0
-30.570355,25.456215,1251,481.75,0
-30.57002,25.45707,1251,481.84,1
-30.56965,25.45802,1252,481.94,1
-30.569295,25.458925,1253,482.035,4
-30.56894,25.45983,1257,482.13,2
-30.568585,25.460735,1259,482.226,2
-30.56823,25.46164,1261,482.321,3
-30.56816,25.46183,1262,482.341,0
-30.567811,25.462717,1262,482.434,-3
-30.567463,25.463604,1259,482.528,1
-30.567114,25.464491,1260,482.621,1
-30.566766,25.465379,1261,482.715,-1
-30.566417,25.466266,1260,482.808,0
-30.566069,25.467153,1260,482.902,1
-30.56572,25.46804,1261,482.995,0
-30.56541,25.46885,1261,483.08,-2
-30.56516,25.46946,1260,483.145,-1
-30.565,25.4698,1260,483.182,0
-30.56491,25.46998,1260,483.202,-1
-30.56482,25.47019,1260,483.224,-1
-30.56444,25.4709,1259,483.304,-1
-30.564003,25.47164,1258,483.39,0
-30.563567,25.47238,1258,483.476,-3
-30.56313,25.47312,1255,483.562,-1
-30.562726,25.473824,1254,483.644,-1
-30.562322,25.474528,1253,483.725,1
-30.561918,25.475232,1254,483.806,0
-30.561514,25.475936,1254,483.887,0
-30.56111,25.47664,1254,483.968,0
-30.56109,25.47666,1254,483.971,-1
-30.56101,25.47681,1254,483.988,-1
-30.56055,25.47759,1253,484.078,1
-30.56009,25.47837,1254,484.169,2
-30.55979,25.47888,1255,484.228,1
-30.559435,25.479485,1256,484.298,1
-30.55908,25.48009,1257,484.369,1
-30.558625,25.480867,1258,484.459,1
-30.55817,25.481645,1259,484.549,0
-30.557715,25.482422,1259,484.639,2
-30.55726,25.4832,1261,484.729,2
-30.55721,25.48329,1261,484.739,3
-30.55716,25.48338,1261,484.75,3
-30.556658,25.484225,1264,484.848,-1
-30.556155,25.48507,1263,484.946,2
-30.555652,25.485915,1265,485.045,2
-30.55515,25.48676,1267,485.143,2
-30.55499,25.48701,1267,485.173,0
-30.55488,25.48721,1267,485.196,-2
-30.554595,25.48768,1266,485.251,0
-30.55431,25.48815,1266,485.306,3
-30.553857,25.488905,1269,485.394,-1
-30.553405,25.48966,1268,485.482,1
-30.552953,25.490415,1269,485.571,-1
-30.5525,25.49117,1268,485.659,2
-30.55202,25.49198,1270,485.753,1
-30.55165,25.49262,1271,485.827,0
-30.551257,25.493287,1271,485.904,0
-30.550863,25.493953,1271,485.982,1
-30.55047,25.49462,1272,486.059,1
-30.55027,25.49496,1272,486.099,0
-30.54986,25.49565,1272,486.179,0
-30.54956,25.49617,1272,486.239,0
-30.549083,25.496973,1272,486.333,2
-30.548607,25.497777,1274,486.426,0
-30.54813,25.49858,1274,486.52,0
-30.54781,25.49911,1274,486.582,0
-30.547465,25.49968,1274,486.649,0
-30.54712,25.50025,1274,486.715,0
-30.54706,25.50035,1274,486.727,0
-30.546625,25.501085,1274,486.813,4
-30.54619,25.50182,1277,486.898,2
-30.545755,25.502555,1279,486.984,0
-30.54532,25.50329,1279,487.069,0
-30.54488,25.50402,1279,487.155,0
-30.54477,25.50421,1279,487.177,4
-30.54442,25.504795,1282,487.245,1
-30.54407,25.50538,1283,487.313,1
-30.543655,25.506085,1284,487.395,0
-30.54324,25.50679,1284,487.477,3
-30.54294,25.50731,1286,487.537,4
-30.54258,25.50791,1289,487.607,4
-30.54222,25.50851,1292,487.677,2
-30.541915,25.50903,1293,487.737,0
-30.54161,25.50955,1293,487.798,0
-30.54151,25.50972,1293,487.817,2
-30.54131,25.51006,1294,487.857,4
-30.54084,25.51085,1298,487.949,4
-30.54072,25.51105,1299,487.972,0
-30.54033,25.51171,1299,488.049,1
-30.54023,25.51189,1300,488.07,8
-30.53997,25.51233,1304,488.121,6
-30.53982,25.51257,1305,488.149,4
-30.53972,25.51275,1306,488.17,4
-30.53936,25.51336,1309,488.241,4
-30.539,25.51397,1312,488.312,6
-30.538555,25.514745,1317,488.401,6
-30.53811,25.51552,1322,488.49,5
-30.53804,25.51564,1322,488.504,4
-30.53802,25.51569,1322,488.509,5
-30.5377,25.51636,1326,488.583,-1
-30.53744,25.517,1325,488.651,5
-30.53725,25.51756,1328,488.708,8
-30.53703,25.51839,1335,488.792,7
-30.53695,25.51878,1337,488.83,6
